STATIONS_ID;MESS_DATUM_BEGINN;MESS_DATUM_ENDE;QN_4;MO_N;MO_TT;MO_TX;MO_TN;MO_FK;MX_TX;MX_FX;MX_TN;MO_SD_S;QN_6;MO_RR;MX_RS;eor
       4625;19560601;19560630;    5;  6.46;  13.75;   18.48;   10.17;    2.68;  25.1;-999;   5.6; 150.70;    5;   100.2;   39.4;eor
       4625;19560701;19560731;    5;  5.38;  17.43;   22.38;   12.68;    2.79;  27.4;-999;   8.0; 276.80;    5;    38.4;   11.8;eor
       4625;19560801;19560831;    5;  5.77;  13.62;   18.31;   10.06;    3.00;  21.7;-999;   6.2; 176.00;    5;    90.3;   15.6;eor
       4625;19560901;19560930;    5;  4.75;  13.93;   18.90;    9.87;    2.69;  25.7;-999;   4.9; 199.10;    5;    27.2;    8.9;eor
       4625;19561001;19561031;    5;  6.30;   8.72;   12.05;    6.12;    3.19;  18.6;-999;  -2.5; 105.20;    5;    52.9;   14.0;eor
       4625;19561101;19561130;    5;  6.27;   3.12;    5.25;    0.90;    2.91;   9.9;-999;  -5.1;  53.60;    5;    41.6;    9.5;eor
       4625;19561201;19561231;    5;  6.68;   2.55;    4.55;    0.54;    3.42;  12.1;-999;  -9.1;  35.00;    5;    43.0;   11.4;eor
       4625;19570101;19570131;    5;  6.81;   1.67;    3.60;   -0.63;    3.50;  11.1;-999;  -9.8;  44.40;    5;    37.2;   10.6;eor
       4625;19570201;19570228;    5;  6.31;   3.46;    6.26;    1.20;    2.96;  12.3;-999;  -2.7;  60.90;    5;    54.4;    9.4;eor
       4625;19570301;19570331;    5;  5.36;   5.09;    9.53;    1.63;    3.01;  17.6;-999;  -4.3; 132.00;    5;    54.9;   10.8;eor
       4625;19570401;19570430;    5;  4.47;   7.04;   12.16;    2.64;    2.69;  22.1;-999;  -3.2; 218.40;    5;    10.9;    3.1;eor
       4625;19570501;19570531;    5;  4.71;   9.98;   15.04;    5.09;    2.67;  24.4;-999;  -0.6; 238.00;    5;    77.2;   33.4;eor
       4625;19570601;19570630;    5;  4.27;  16.49;   21.71;   10.62;    2.76;  30.0;-999;   5.7; 287.20;    5;    82.1;   28.5;eor
       4625;19570701;19570731;    5;  5.54;  17.82;   22.45;   13.65;    2.48;  33.1;-999;   9.4; 206.40;    5;   104.2;   24.5;eor
       4625;19570801;19570831;    5;  5.54;  15.11;   19.66;   11.65;    2.65;  25.2;-999;   8.7; 158.10;    5;    70.2;   19.2;eor
       4625;19570901;19570930;    5;  5.53;  11.12;   15.47;    8.17;    2.92;  23.5;-999;   1.5; 138.30;    5;    82.0;   15.3;eor
       4625;19571001;19571031;    5;  5.97;   9.40;   12.76;    6.31;    3.05;  16.6;-999;  -0.4;  76.70;    5;    35.6;    7.1;eor
       4625;19571101;19571130;    5;  6.79;   5.25;    7.28;    3.47;    3.25;  13.6;-999;  -3.0;  47.90;    5;    46.6;   27.5;eor
       4625;19571201;19571231;    5;  6.40;   1.02;    3.25;   -1.33;    3.46;  10.5;-999; -15.0;  45.80;    5;    40.3;   11.3;eor
       4625;19580101;19580131;    5;  5.74;  -0.10;    2.27;   -2.54;    3.14;   6.4;-999;  -9.2;  68.00;    5;    43.5;   10.6;eor
       4625;19580201;19580228;    5;  6.25;   0.84;    3.92;   -1.85;    3.82;  14.2;-999; -12.2;  89.10;    5;    68.6;    9.9;eor
       4625;19580301;19580331;    5;  6.46;  -0.39;    2.22;   -2.55;    2.96;   7.6;-999;  -7.7;  82.80;    5;    26.1;   11.5;eor
       4625;19580401;19580430;    5;  5.78;   4.88;    9.14;    1.38;    2.66;  17.6;-999;  -6.2; 153.60;    5;    39.1;   11.5;eor
       4625;19580501;19580531;    5;  6.34;  12.42;   17.35;    8.52;    2.85;  24.8;-999;   2.4; 194.20;    5;    91.8;   16.1;eor
       4625;19580601;19580630;    5;  5.51;  14.75;   19.11;   10.31;    2.22;  27.4;-999;   6.6; 213.60;    5;    50.6;    9.6;eor
       4625;19580701;19580731;    5;  5.85;  16.91;   21.83;   12.85;    2.78;  28.2;-999;   7.9; 220.80;    5;    87.5;   26.0;eor
       4625;19580801;19580831;    5;  5.52;  16.64;   21.35;   12.91;    2.54;  25.5;-999;   9.2; 209.30;    5;    53.9;   18.9;eor
       4625;19580901;19580930;    5;  4.36;  14.84;   19.72;   11.01;    2.49;  28.1;-999;   5.8; 190.50;    5;    35.5;    8.1;eor
       4625;19581001;19581031;    5;  5.95;  10.40;   13.65;    7.73;    2.91;  19.3;-999;   2.5; 111.90;    5;    59.3;   12.8;eor
       4625;19581101;19581130;    5;  7.22;   4.46;    6.34;    2.58;    1.91;   9.8;-999;  -1.2;  13.20;    5;    16.1;    5.5;eor
       4625;19581201;19581231;    5;  6.59;   2.70;    4.36;    0.65;    2.81;   8.0;-999;  -3.3;  34.40;    5;    29.4;    4.8;eor
       4625;19590101;19590131;    5;  5.62;   0.04;    2.33;   -2.80;    3.58;  11.1;-999; -11.6;  62.60;    5;    52.2;   11.0;eor
       4625;19590201;19590228;    5;  5.64;  -0.07;    2.20;   -2.50;    3.03;  16.9;-999;  -8.7;  52.40;    5;     3.3;    1.1;eor
       4625;19590301;19590331;    5;  5.26;   6.35;   10.92;    2.54;    2.53;  17.5;-999;  -2.0; 157.90;    5;    16.4;    5.3;eor
       4625;19590401;19590430;    5;  5.27;   9.54;   14.26;    5.09;    2.96;  24.0;-999;  -0.3; 186.10;    5;    32.7;    5.2;eor
       4625;19590501;19590531;    5;  3.81;  12.51;   18.03;    6.77;    2.38;  23.4;-999;   2.3; 303.30;    5;    36.6;   16.7;eor
       4625;19590601;19590630;    5;  4.08;  16.23;   21.97;   10.41;    2.92;  28.3;-999;   6.5; 314.50;    5;    15.3;   11.3;eor
       4625;19590701;19590731;    5;  4.39;  19.63;   24.90;   14.26;    2.35;  34.3;-999;   9.3; 269.40;    5;    45.9;   17.8;eor
       4625;19590801;19590831;    5;  5.04;  17.97;   22.77;   13.96;    2.47;  29.1;-999;   5.7; 207.20;    5;   123.4;   45.1;eor
       4625;19590901;19590930;    5;  3.05;  13.50;   19.45;    8.47;    2.03;  24.9;-999;   3.5; 257.80;    5;     1.8;    1.6;eor
       4625;19591001;19591031;    5;  3.64;   9.66;   14.52;    5.14;    2.74;  21.2;-999;   0.1; 180.70;    5;    30.7;    8.2;eor
       4625;19591101;19591130;    5;  6.67;   3.73;    6.00;    1.50;    2.32;  11.7;-999;  -3.3;  33.60;    5;    30.3;    6.6;eor
       4625;19591201;19591231;    5;  6.77;   1.55;    3.36;   -0.30;    2.82;   8.3;-999;  -9.1;  15.30;    5;    35.2;    4.7;eor
       4625;19600101;19600131;    5;  6.61;   0.64;    2.94;   -1.79;    3.14;  10.0;-999; -16.0;  46.70;    5;    63.9;   12.7;eor
       4625;19600201;19600229;    5;  6.20;  -0.62;    1.91;   -3.26;    3.04;   8.9;-999; -13.1;  65.20;    5;    25.4;    6.5;eor
       4625;19600301;19600331;    5;  5.32;   3.28;    6.57;    0.57;    3.08;  13.0;-999;  -7.2; 121.30;    5;    12.7;    4.6;eor
       4625;19600401;19600430;    5;  4.72;   6.62;   11.19;    2.80;    3.30;  20.6;-999;  -1.2; 194.40;    5;    36.2;   12.1;eor
       4625;19600501;19600531;    5;  5.35;  12.94;   18.22;    7.95;    2.45;  23.9;-999;  -0.3; 219.40;    5;    35.5;   18.4;eor
       4625;19600601;19600630;    5;  4.74;  16.20;   21.05;   10.98;    2.90;  27.6;-999;   6.6; 250.40;    5;    76.5;   23.6;eor
       4625;19600701;19600731;    5;  5.57;  15.80;   20.43;   11.33;    2.61;  28.9;-999;   8.1; 196.80;    5;    81.4;   12.4;eor
       4625;19600801;19600831;    5;  6.30;  15.76;   20.04;   12.68;    2.01;  28.3;-999;   6.9; 136.00;    5;   233.2;   69.0;eor
       4625;19600901;19600930;    5;  4.22;  13.25;   17.95;    9.63;    2.11;  22.9;-999;   5.1; 189.80;    5;    16.2;    4.8;eor
       4625;19601001;19601031;    5;  7.05;   9.04;   11.64;    6.81;    2.65;  20.5;-999;   0.4;  54.30;    5;    59.0;   10.7;eor
       4625;19601101;19601130;    5;  6.28;   5.99;    8.50;    3.69;    3.11;  13.5;-999;  -4.5;  55.00;    5;    72.9;   16.7;eor
       4625;19601201;19601231;    5;  7.35;   1.96;    3.76;    0.51;    2.87;  11.3;-999;  -5.1;  14.30;    5;    95.6;   20.2;eor
       4625;19610101;19610131;    5;  5.58;  -0.76;    1.65;   -3.04;    2.82;   7.2;-999; -15.3;  67.70;    5;    56.2;   16.4;eor
       4625;19610201;19610228;    5;  6.76;   4.38;    7.35;    1.81;    3.00;  15.4;-999;  -3.5;  47.00;    5;    74.8;   17.9;eor
       4625;19610301;19610331;    5;  5.80;   6.08;   10.26;    2.88;    4.08;  18.8;-999;  -2.6; 120.70;    5;    43.2;   12.1;eor
       4625;19610401;19610430;    5;  4.92;  10.30;   15.38;    5.70;    2.68;  21.2;-999;  -1.3; 210.30;    5;    19.5;    3.4;eor
       4625;19610501;19610531;    5;  6.21;  10.86;   15.20;    7.01;    2.95;  21.9;-999;   4.4; 148.10;    5;    60.0;   25.8;eor
       4625;19610601;19610630;    5;  4.39;  16.81;   22.12;   11.17;    2.71;  29.1;-999;   6.9; 263.10;    5;    29.0;    8.6;eor
       4625;19610701;19610731;    5;  6.18;  15.40;   19.71;   11.96;    3.18;  32.4;-999;   9.1; 140.70;    5;   113.2;   18.2;eor
       4625;19610801;19610831;    5;  5.45;  15.49;   20.12;   11.79;    2.88;  28.6;-999;   7.3; 193.80;    5;    79.1;    9.1;eor
       4625;19610901;19610930;    5;  4.47;  16.07;   21.09;   11.91;    2.43;  29.1;-999;   5.2; 175.70;    5;    31.9;    8.7;eor
       4625;19611001;19611031;    5;  4.74;  11.28;   15.41;    7.87;    2.90;  21.8;-999;   3.8; 136.10;    5;    38.7;    7.5;eor
       4625;19611101;19611130;    5;  6.12;   4.59;    7.05;    2.08;    2.92;  12.9;-999;  -4.9;  58.60;    5;    53.8;   13.6;eor
       4625;19611201;19611231;    5;  5.77;  -1.19;    1.86;   -3.89;    2.94;  14.4;-999; -16.9;  64.50;    5;    53.6;   10.7;eor
       4625;19620101;19620131;    5;  6.65;   2.40;    4.44;    0.45;    4.00;   9.1;-999;  -9.4;  36.10;    5;    55.1;   14.1;eor
       4625;19620201;19620228;    5;  6.41;   1.09;    3.41;   -1.09;    4.45;   8.3;-999;  -6.8;  61.80;    5;    66.2;   28.4;eor
       4625;19620301;19620331;    5;  6.30;   0.14;    3.54;   -2.49;    2.39;  12.9;-999; -10.8;  91.20;    5;    31.6;    5.3;eor
       4625;19620401;19620430;    5;  5.47;   7.63;   12.42;    4.05;    3.53;  24.4;-999;   0.2; 164.80;    5;    36.7;    8.4;eor
       4625;19620501;19620531;    5;  5.95;   9.76;   14.32;    6.15;    2.88;  19.5;-999;   0.3; 166.20;    5;    51.9;    6.6;eor
       4625;19620601;19620630;    5;  4.98;  14.16;   19.46;    9.49;    3.02;  27.9;-999;   3.0; 266.70;    5;    25.7;    8.7;eor
       4625;19620701;19620731;    5;  5.76;  14.55;   19.13;   11.24;    2.70;  23.4;-999;   8.3; 185.90;    5;    66.2;   14.9;eor
       4625;19620801;19620831;    5;  6.05;  14.63;   19.02;   11.41;    3.10;  23.7;-999;   8.0; 152.80;    5;    76.3;   10.4;eor
       4625;19620901;19620930;    5;  4.80;  12.25;   17.32;    8.68;    2.90;  25.2;-999;   4.9; 157.20;    5;    87.1;   27.6;eor
       4625;19621001;19621031;    5;  5.17;   9.95;   14.23;    6.96;    2.46;  24.0;-999;   0.9; 108.90;    5;    11.8;    7.0;eor
       4625;19621101;19621130;    5;  6.15;   3.72;    6.05;    1.72;    2.91;  13.6;-999;  -3.8;  50.70;    5;    17.3;    2.5;eor
       4625;19621201;19621231;    5;  5.85;  -2.21;   -0.01;   -4.22;    3.05;   6.6;-999; -11.1;  62.40;    5;    33.3;    8.4;eor
       4625;19630101;19630131;    5;  5.23;  -6.56;   -3.41;   -9.83;    2.96;   1.8;-999; -17.9;  84.00;    5;    18.4;    3.3;eor
       4625;19630201;19630228;    5;  6.16;  -5.72;   -2.34;   -9.20;    2.22;   1.1;-999; -18.0;  49.60;    5;    13.1;    4.7;eor
       4625;19630301;19630331;    5;  6.03;   2.01;    6.08;   -1.45;    3.07;  10.8;-999; -15.9; 113.60;    5;    29.6;   10.0;eor
       4625;19630401;19630430;    5;  5.31;   7.55;   12.08;    3.77;    2.60;  18.6;-999;  -2.1; 142.10;    5;    27.7;   14.6;eor
       4625;19630501;19630531;    5;  4.87;  12.61;   17.83;    7.86;    2.76;  26.0;-999;   0.9; 244.80;    5;    18.4;    5.5;eor
       4625;19630601;19630630;    5;  4.81;  16.30;   22.30;   11.34;    2.75;  27.3;-999;   6.2; 273.10;    5;    40.7;    8.4;eor
       4625;19630701;19630731;    5;  4.67;  17.71;   23.15;   12.90;    2.20;  31.0;-999;   8.4; 268.70;    5;    35.6;   12.5;eor
       4625;19630801;19630831;    5;  5.50;  16.45;   21.27;   12.56;    2.65;  34.7;-999;   7.3; 164.90;    5;   147.6;   70.1;eor
       4625;19630901;19630930;    5;  4.79;  13.54;   18.15;    9.94;    2.43;  25.0;-999;   5.4; 137.30;    5;    60.9;   10.3;eor
       4625;19631001;19631031;    5;  4.63;   8.71;   12.51;    5.78;    3.05;  16.7;-999;  -0.1; 115.20;    5;    28.7;    7.6;eor
       4625;19631101;19631130;    5;  6.23;   7.36;    9.78;    5.06;    3.56;  13.7;-999;   1.2;  47.10;    5;   120.7;   20.9;eor
       4625;19631201;19631231;    5;  6.02;  -1.96;    0.08;   -4.21;    2.73;   4.9;-999; -14.5;  49.00;    5;    10.6;    3.6;eor
       4625;19640101;19640131;    5;  5.90;  -1.41;    0.97;   -3.81;    2.91;   5.8;-999; -14.4;  39.20;    5;    14.1;    2.9;eor
       4625;19640201;19640229;    5;  5.05;   0.44;    3.38;   -2.30;    3.46;   8.4;-999; -10.7;  92.90;    5;    24.3;    7.3;eor
       4625;19640301;19640331;    5;  5.67;  -0.54;    2.27;   -2.63;    3.01;   7.6;-999;  -9.2; 101.20;    5;    26.8;   10.1;eor
       4625;19640401;19640430;    5;  5.65;   8.52;   12.97;    4.73;    3.08;  24.0;-999;  -0.6; 174.70;    5;    73.5;   18.6;eor
       4625;19640501;19640531;    5;  4.70;  13.16;   17.93;    8.37;    2.85;  25.7;-999;   2.7; 235.50;    5;    53.5;   18.5;eor
       4625;19640601;19640630;    5;  4.29;  16.60;   21.69;   11.46;    2.75;  31.2;-999;   7.3; 297.70;    5;    69.8;   16.0;eor
       4625;19640701;19640731;    5;  4.95;  16.97;   22.15;   12.75;    2.82;  32.3;-999;   6.8; 214.30;    5;    31.9;    6.2;eor
       4625;19640801;19640831;    5;  5.05;  15.90;   20.73;   11.86;    2.87;  32.5;-999;   5.9; 178.00;    5;    61.0;   26.7;eor
       4625;19640901;19640930;    5;  4.24;  13.72;   18.58;    9.98;    3.03;  26.4;-999;   5.7; 188.20;    5;    83.3;   24.3;eor
       4625;19641001;19641031;    5;  5.42;   7.51;   10.81;    4.54;    2.49;  19.2;-999;   0.3; 105.80;    5;    29.9;    8.2;eor
       4625;19641101;19641130;    5;  6.37;   5.23;    7.55;    3.23;    3.24;  12.7;-999;  -2.1;  40.70;    5;    52.7;   15.3;eor
       4625;19641201;19641231;    5;  6.34;   0.96;    2.82;   -1.42;    2.89;  13.3;-999;  -9.9;  33.30;    5;    44.2;    6.6;eor
       4625;19650101;19650131;    5;  7.05;   1.58;    3.31;   -0.25;    3.03;   8.7;-999;  -6.8;  18.20;    5;    57.3;   10.8;eor
       4625;19650201;19650228;    5;  5.66;  -0.49;    1.93;   -2.91;    3.47;   5.5;-999;  -9.9;  74.40;    5;    34.5;   11.9;eor
       4625;19650301;19650331;    5;  4.88;   2.39;    6.53;   -1.17;    2.69;  16.9;-999;  -9.4; 129.20;    5;    22.3;    9.7;eor
       4625;19650401;19650430;    5;  5.95;   6.81;   11.03;    3.37;    2.75;  16.3;-999;  -1.6; 119.40;    5;    60.0;   19.8;eor
       4625;19650501;19650531;    5;  5.20;  10.97;   15.46;    6.62;    2.90;  20.7;-999;   1.8; 205.20;    5;    65.7;   13.5;eor
       4625;19650601;19650630;    5;  5.45;  15.38;   20.10;   10.88;    2.78;  24.8;-999;   6.3; 230.80;    5;    59.2;   23.5;eor
       4625;19650701;19650731;    5;  5.60;  14.40;   18.62;   10.76;    3.41;  26.3;-999;   6.3; 170.20;    5;   156.3;   28.8;eor
       4625;19650801;19650831;    5;  4.48;  14.81;   20.00;   10.53;    2.12;  25.7;-999;   6.4; 236.00;    5;    47.5;   14.8;eor
       4625;19650901;19650930;    5;  4.81;  13.78;   18.59;   10.08;    2.67;  23.8;-999;   6.8; 165.60;    5;    55.0;   32.0;eor
       4625;19651001;19651031;    5;  4.59;   8.94;   13.65;    5.21;    2.33;  21.0;-999;  -0.6; 138.40;    5;    38.0;   13.5;eor
       4625;19651101;19651130;    5;  6.16;   1.05;    3.40;   -1.22;    3.38;  12.9;-999; -11.7;  65.70;    5;    37.6;    7.7;eor
       4625;19651201;19651231;    5;  6.83;   1.81;    3.85;   -0.20;    3.52;  11.6;-999;  -5.3;  16.40;    5;   109.0;   13.5;eor
       4625;19660101;19660131;    5;  7.42;  -1.89;    0.08;   -3.96;    2.75;   8.5;-999; -10.0;  20.40;    5;    52.1;   22.0;eor
       4625;19660201;19660228;    5;  6.17;   0.54;    3.84;   -2.36;    3.21;  13.4;-999; -16.7;  65.40;    5;    52.0;   10.8;eor
       4625;19660301;19660331;    5;  6.01;   3.53;    6.94;    1.19;    3.88;  10.5;-999;  -2.9; 101.20;    5;    37.2;    7.3;eor
       4625;19660401;19660430;    5;  6.55;   6.43;    9.89;    3.40;    2.69;  20.5;-999;  -1.4; 100.60;    5;    80.7;   19.0;eor
       4625;19660501;19660531;    5;  4.88;  13.30;   18.23;    8.62;    2.64;  27.2;-999;   4.8; 257.70;    5;    54.9;   24.5;eor
       4625;19660601;19660630;    5;  4.99;  17.71;   22.81;   12.95;    2.44;  32.3;-999;   6.6; 229.50;    5;    78.7;   23.3;eor
       4625;19660701;19660731;    5;  5.19;  16.28;   20.74;   12.27;    2.72;  27.0;-999;   8.1; 203.30;    5;    92.1;   42.3;eor
       4625;19660801;19660831;    5;  5.08;  15.93;   20.64;   11.98;    2.87;  30.4;-999;   8.6; 200.60;    5;    38.1;    8.2;eor
       4625;19660901;19660930;    5;  4.93;  12.94;   17.52;    9.41;    3.03;  26.5;-999;   4.4; 153.20;    5;    26.8;    9.6;eor
       4625;19661001;19661031;    5;  6.11;  11.05;   14.19;    8.49;    2.41;  24.8;-999;  -2.7;  78.40;    5;    35.8;    9.1;eor
       4625;19661101;19661130;    5;  6.85;   3.06;    4.99;    0.90;    2.50;  14.7;-999;  -4.8;  41.50;    5;    45.9;   10.5;eor
       4625;19661201;19661231;    5;  7.10;   2.31;    3.88;    0.54;    3.40;   8.8;-999;  -2.5;  16.50;    5;    87.5;   11.0;eor
       4625;19670101;19670131;    5;  6.80;   0.98;    3.14;   -0.76;    2.97;   7.0;-999;  -9.1;  23.20;    5;    46.2;   11.2;eor
       4625;19670201;19670228;    5;  -999;   3.18;    5.77;    1.07;    3.58;  11.5;-999;  -6.0;  69.60;    5;    59.5;   14.6;eor
       4625;19670301;19670331;    5;  5.66;   5.87;    9.34;    3.13;    4.01;  15.4;-999;   0.3; 110.40;    5;    64.9;   11.4;eor
       4625;19670401;19670430;    5;  4.52;   6.32;   11.14;    2.45;    3.05;  18.2;-999;  -1.6; 192.60;    5;    29.4;    7.3;eor
       4625;19670501;19670531;    5;  4.70;  13.25;   18.54;    8.60;    2.48;  25.8;-999;   0.9; 260.60;    5;    63.9;   31.0;eor
       4625;19670601;19670630;    5;  4.83;  14.98;   19.91;   10.31;    2.66;  25.1;-999;   5.9; 230.70;    5;    28.6;    6.7;eor
       4625;19670701;19670731;    5;  4.55;  18.22;   23.64;   13.61;    2.15;  30.2;-999;   7.9; 233.80;    5;   102.5;   53.6;eor
       4625;19670801;19670831;    5;  5.11;  16.54;   21.10;   12.77;    2.28;  29.4;-999;   9.2; 175.00;    5;    69.9;   18.8;eor
       4625;19670901;19670930;    5;  5.65;  14.47;   18.40;   11.34;    2.23;  22.8;-999;   7.4; 107.10;    5;    53.1;   10.1;eor
       4625;19671001;19671031;    5;  5.50;  10.81;   14.31;    7.99;    3.33;  21.6;-999;   0.1;  87.60;    5;    48.9;   11.1;eor
       4625;19671101;19671130;    5;  5.70;   4.70;    7.28;    2.50;    2.60;  12.2;-999;  -1.9;  65.20;    5;    46.8;   19.7;eor
       4625;19671201;19671231;    5;  6.57;   1.54;    3.47;   -0.54;    3.43;  10.8;-999;  -7.8;  33.20;    5;    56.4;   10.1;eor
       4625;19680101;19680131;    5;  6.23;  -0.73;    1.56;   -3.23;    3.35;   8.7;-999; -14.7;  43.90;    5;    45.9;   16.0;eor
       4625;19680201;19680229;    5;  6.16;   0.34;    2.56;   -1.63;    2.50;   7.2;-999;  -7.9;  70.60;    5;    21.8;    6.2;eor
       4625;19680301;19680331;    5;  -999;   4.68;    8.66;    1.44;    3.46;  22.0;-999;  -5.9; 122.20;    5;    59.7;   15.0;eor
       4625;19680401;19680430;    5;  -999;   9.15;   14.81;    4.39;    2.56;  29.3;-999;  -2.5; 232.20;    5;    26.3;    8.4;eor
       4625;19680501;19680531;    5;  5.74;  10.56;   14.85;    6.73;    2.49;  20.9;-999;   2.5; 177.50;    5;    75.2;   16.3;eor
       4625;19680601;19680630;    5;  4.24;  16.76;   22.04;   12.13;    2.67;  32.4;-999;   7.1; 278.10;    5;    74.8;   24.7;eor
       4625;19680701;19680731;    5;  -999;  15.85;   20.83;   11.58;    2.47;  28.4;-999;   7.8; 232.70;    5;    78.1;   26.2;eor
       4625;19680801;19680831;    5;  4.74;  17.23;   22.30;   13.06;    2.69;  27.4;-999;   5.7; 224.30;    5;    78.6;   29.2;eor
       4625;19680901;19680930;    5;  5.66;  14.16;   18.05;   11.24;    2.50;  25.4;-999;   4.9; 108.50;    5;   109.0;   25.7;eor
       4625;19681001;19681031;    5;  6.03;  10.21;   13.15;    7.90;    2.75;  18.8;-999;   3.2;  75.90;    5;    60.9;   17.4;eor
       4625;19681101;19681130;    5;  -999;   4.67;    6.59;    2.93;    2.56;  19.1;-999;  -6.2;  39.40;    5;    72.9;   15.7;eor
       4625;19681201;19681231;    5;  -999;  -1.93;    0.17;   -3.75;    2.25;   5.9;-999; -11.6;  44.00;    5;    25.7;   11.0;eor
       4625;19690101;19690131;    5;  7.24;  -0.45;    1.58;   -2.61;    2.55;   7.5;-999; -10.9;  13.50;    5;    53.3;   10.1;eor
       4625;19690201;19690228;    5;  6.03;  -2.22;    0.47;   -4.80;    2.96;   9.7;-999; -12.6;  56.90;    5;    27.7;    6.9;eor
       4625;19690301;19690331;    5;  5.47;  -0.87;    2.27;   -3.73;    3.32;   7.3;-999; -12.1; 122.20;    5;    26.8;    9.3;eor
       4625;19690401;19690430;    5;  -999;   6.84;   11.66;    2.72;    2.96;  21.1;-999;  -2.6; 179.30;    5;    63.8;   14.0;eor
       4625;19690501;19690531;    5;  6.22;  12.06;   16.94;    8.34;    2.92;  27.4;-999;   3.4; 151.70;    5;    50.8;   11.1;eor
       4625;19690601;19690630;    5;  5.11;  15.89;   20.93;   11.09;    2.43;  28.3;-999;   4.0; 217.70;    5;   159.3;  118.5;eor
       4625;19690701;19690731;    5;  4.42;  18.41;   23.59;   14.18;    2.55;  32.2;-999;   9.8; 246.90;    5;    30.8;    9.0;eor
       4625;19690801;19690831;    5;  4.35;  17.63;   22.65;   13.39;    2.50;  31.1;-999;   8.1; 206.60;    5;    64.4;   21.5;eor
       4625;19690901;19690930;    5;  -999;  14.58;   19.60;   10.00;    2.60;  27.7;-999;   2.0; 204.80;    5;    10.2;    4.2;eor
       4625;19691001;19691031;    5;  5.54;  10.29;   14.11;    7.05;    2.67;  23.4;-999;   2.9;  92.50;    5;    30.2;    8.3;eor
       4625;19691101;19691130;    5;  6.11;   5.45;    7.87;    2.97;    3.91;  14.2;-999;  -5.3;  55.80;    5;   112.3;   20.0;eor
       4625;19691201;19691231;    5;  -999;  -5.05;   -2.67;   -7.29;    2.38;   2.7;-999; -20.9;  38.90;    5;    21.8;    6.9;eor
       4625;19700101;19700131;    5;  6.39;  -4.00;   -1.71;   -6.34;    2.55;   4.1;-999; -16.4;  36.20;    5;    15.9;    4.5;eor
       4625;19700201;19700228;    5;  6.87;  -2.07;   -0.09;   -4.19;    2.90;   3.7;-999; -12.4;  46.50;    5;    52.4;   11.7;eor
       4625;19700301;19700331;    5;  6.31;   1.11;    3.97;   -1.45;    3.20;   8.8;-999;  -8.7;  97.50;    5;    53.1;    7.6;eor
       4625;19700401;19700430;    5;  6.19;   4.60;    7.83;    1.96;    3.24;  14.1;-999;  -3.6; 112.70;    5;    93.6;   15.5;eor
       4625;19700501;19700531;    5;  4.70;  11.47;   16.94;    6.99;    2.86;  22.9;-999;   2.8; 229.90;    5;    36.0;    5.9;eor
       4625;19700601;19700630;    5;  -999;  17.60;   23.54;   11.97;    2.64;  28.4;-999;   6.4; 335.10;    5;    40.8;   28.7;eor
       4625;19700701;19700731;    5;  5.24;  16.14;   20.99;   12.09;    2.83;  29.6;-999;   8.2; 205.70;    5;   101.4;   26.5;eor
       4625;19700801;19700831;    5;  3.82;  17.20;   22.22;   12.62;    2.27;  26.0;-999;   8.9; 243.70;    5;    32.2;   17.9;eor
       4625;19700901;19700930;    5;  4.84;  13.03;   17.36;    9.51;    2.78;  23.7;-999;   4.4; 145.30;    5;    80.3;   22.9;eor
       4625;19701001;19701031;    5;  6.13;   9.35;   12.25;    6.71;    2.98;  17.9;-999;  -1.2;  64.60;    5;    95.3;   16.4;eor
       4625;19701101;19701130;    5;  6.30;   5.45;    7.92;    3.03;    3.02;  13.6;-999;  -3.5;  47.00;    5;    76.5;   12.6;eor
       4625;19701201;19701231;    5;  6.07;   2.10;    3.94;    0.21;    3.06;   9.0;-999;  -9.5;  40.00;    5;    34.6;    9.4;eor
       4625;19710101;19710131;    5;  5.58;  -0.38;    2.13;   -2.81;    2.61;   8.7;-999; -15.1;  62.40;    5;    21.7;    7.3;eor
       4625;19710201;19710228;    5;  6.35;   2.40;    4.73;    0.27;    3.10;   7.8;-999;  -7.0;  42.60;    5;    11.9;    2.5;eor
       4625;19710301;19710331;    5;  5.82;   1.33;    4.76;   -1.80;    2.94;  13.8;-999; -16.8; 101.20;    5;    18.8;    3.7;eor
       4625;19710401;19710430;    5;  4.73;   7.07;   12.12;    3.06;    2.64;  19.2;-999;  -0.3; 172.70;    5;    18.5;    5.9;eor
       4625;19710501;19710531;    5;  -999;  13.77;   19.42;    8.64;    2.49;  28.3;-999;   0.4; 276.90;    5;    46.8;   13.7;eor
       4625;19710601;19710630;    5;  5.62;  14.27;   18.71;   10.35;    2.69;  27.6;-999;   5.8; 162.20;    5;    93.8;   20.5;eor
       4625;19710701;19710731;    5;  4.07;  17.78;   22.96;   12.74;    2.58;  30.2;-999;   6.7; 274.30;    5;    44.8;   24.6;eor
       4625;19710801;19710831;    5;  -999;  18.12;   23.68;   13.95;    2.93;  31.5;-999;   9.4; 238.00;    5;    24.6;   10.2;eor
       4625;19710901;19710930;    5;  4.95;  12.68;   17.07;    9.08;    2.59;  23.3;-999;   2.1; 151.70;    5;    40.2;   10.1;eor
       4625;19711001;19711031;    5;  4.57;   9.70;   13.95;    6.27;    3.07;  20.2;-999;  -0.8; 134.90;    5;    25.0;    7.9;eor
